id,country,region,city,state,latitude,longitude,population,population_source,population_date,gdp,gdp_source,gdp_date,age,capture_date,notes,map_url
591,us,Northern America,Palatine,IL,42.1103,-88.03424,68053,http://worldpopulationreview.com/us-cities/palatine-il-population,2018,6898.872875,http://worldpopulationreview.com/us-cities/palatine-il-population,,,,,"https://www.google.com/maps/@42.1103,-88.03424,20000m/data=!3m1!1e3"
592,us,Northern America,Park Forest,IL,41.48175,-87.6868,21429,http://worldpopulationreview.com/us-cities/park-forest-il-population,2018,1264.246713,http://worldpopulationreview.com/us-cities/park-forest-il-population,,,,,"https://www.google.com/maps/@41.48175,-87.6868,20000m/data=!3m1!1e3"
593,us,Northern America,Park Ridge,IL,42.01114,-87.84062,37240,http://worldpopulationreview.com/us-cities/park-ridge-il-population,2018,5056.37272,http://worldpopulationreview.com/us-cities/park-ridge-il-population,,,,,"https://www.google.com/maps/@42.01114,-87.84062,20000m/data=!3m1!1e3"
594,us,Northern America,Pekin,IL,40.56753,-89.6249,32255,http://worldpopulationreview.com/us-cities/pekin-il-population,2018,2044.70896,http://worldpopulationreview.com/us-cities/pekin-il-population,,,,,"https://www.google.com/maps/@40.56753,-89.6249,20000m/data=!3m1!1e3"
595,us,Northern America,Peoria,IL,40.69365,-89.58899,111388,http://worldpopulationreview.com/us-cities/peoria-il-population,2018,7632.751312,http://worldpopulationreview.com/us-cities/peoria-il-population,,,,,"https://www.google.com/maps/@40.69365,-89.58899,20000m/data=!3m1!1e3"
596,us,Northern America,Petersburg,IL,40.01172,-89.84817,2226,http://worldpopulationreview.com/us-cities/petersburg-il-population,2018,137.451048,http://worldpopulationreview.com/us-cities/petersburg-il-population,,,,,"https://www.google.com/maps/@40.01172,-89.84817,20000m/data=!3m1!1e3"
597,us,Northern America,Pontiac,IL,40.88087,-88.62978,11285,http://worldpopulationreview.com/us-cities/pontiac-il-population,2018,654.84598,http://worldpopulationreview.com/us-cities/pontiac-il-population,,,,,"https://www.google.com/maps/@40.88087,-88.62978,20000m/data=!3m1!1e3"
598,us,Northern America,Quincy,IL,39.9356,-91.40987,40042,http://worldpopulationreview.com/us-cities/quincy-il-population,2018,2364.600226,http://worldpopulationreview.com/us-cities/quincy-il-population,,,,,"https://www.google.com/maps/@39.9356,-91.40987,20000m/data=!3m1!1e3"
599,us,Northern America,Rantoul,IL,40.30837,-88.15588,12691,http://worldpopulationreview.com/us-cities/rantoul-il-population,2018,682.750418,http://worldpopulationreview.com/us-cities/rantoul-il-population,,,,,"https://www.google.com/maps/@40.30837,-88.15588,20000m/data=!3m1!1e3"
600,us,Northern America,River Forest,IL,41.89781,-87.81395,10903,http://worldpopulationreview.com/us-cities/river-forest-il-population,2018,2254.129832,http://worldpopulationreview.com/us-cities/river-forest-il-population,,,,,"https://www.google.com/maps/@41.89781,-87.81395,20000m/data=!3m1!1e3"
601,us,Northern America,Rock Island,IL,41.50948,-90.57875,37678,http://worldpopulationreview.com/us-cities/rock-island-il-population,2018,2245.081308,http://worldpopulationreview.com/us-cities/rock-island-il-population,,,,,"https://www.google.com/maps/@41.50948,-90.57875,20000m/data=!3m1!1e3"
602,us,Northern America,Rockford,IL,42.2597,-89.0636,146526,http://worldpopulationreview.com/us-cities/rockford-il-population,2018,8375.719212,http://worldpopulationreview.com/us-cities/rockford-il-population,,,,,"https://www.google.com/maps/@42.2597,-89.0636,20000m/data=!3m1!1e3"
603,us,Northern America,Salem,IL,38.62699,-88.94562,7097,http://worldpopulationreview.com/us-cities/salem-il-population,2018,370.683407,http://worldpopulationreview.com/us-cities/salem-il-population,,,,,"https://www.google.com/maps/@38.62699,-88.94562,20000m/data=!3m1!1e3"
604,us,Northern America,Shawneetown,IL,37.7131,-88.1867,1129,http://worldpopulationreview.com/us-cities/shawneetown-il-population,2018,54.619891,http://worldpopulationreview.com/us-cities/shawneetown-il-population,,,,,"https://www.google.com/maps/@37.7131,-88.1867,20000m/data=!3m1!1e3"
605,us,Northern America,Skokie,IL,42.03336,-87.73339,63280,http://worldpopulationreview.com/us-cities/skokie-il-population,2018,6060.76856,http://worldpopulationreview.com/us-cities/skokie-il-population,,,,,"https://www.google.com/maps/@42.03336,-87.73339,20000m/data=!3m1!1e3"
606,us,Northern America,South Holland,IL,41.60087,-87.60699,21503,http://worldpopulationreview.com/us-cities/south-holland-il-population,2018,1571.181204,http://worldpopulationreview.com/us-cities/south-holland-il-population,,,,,"https://www.google.com/maps/@41.60087,-87.60699,20000m/data=!3m1!1e3"
607,us,Northern America,Springfield,IL,39.80172,-89.64371,114694,http://worldpopulationreview.com/us-cities/springfield-il-population,2018,8375.299962,http://worldpopulationreview.com/us-cities/springfield-il-population,,,,,"https://www.google.com/maps/@39.80172,-89.64371,20000m/data=!3m1!1e3"
608,us,Northern America,Streator,IL,41.1237,-88.82934,13196,http://worldpopulationreview.com/us-cities/streator-il-population,2018,723.563072,http://worldpopulationreview.com/us-cities/streator-il-population,,,,,"https://www.google.com/maps/@41.1237,-88.82934,20000m/data=!3m1!1e3"
609,us,Northern America,Summit,IL,39.13086,-88.63636,11188,http://worldpopulationreview.com/us-cities/summit-il-population,2018,670.228328,http://worldpopulationreview.com/us-cities/summit-il-population,,,,,"https://www.google.com/maps/@39.13086,-88.63636,20000m/data=!3m1!1e3"
610,us,Northern America,Urbana,IL,40.11059,-88.20727,42046,http://worldpopulationreview.com/us-cities/urbana-il-population,2018,2315.851634,http://worldpopulationreview.com/us-cities/urbana-il-population,,,,,"https://www.google.com/maps/@40.11059,-88.20727,20000m/data=!3m1!1e3"
611,us,Northern America,Vandalia,IL,38.9606,-89.09368,6703,http://worldpopulationreview.com/us-cities/vandalia-il-population,2018,358.060854,http://worldpopulationreview.com/us-cities/vandalia-il-population,,,,,"https://www.google.com/maps/@38.9606,-89.09368,20000m/data=!3m1!1e3"
612,us,Northern America,Virden,IL,39.50588,-89.77113,3354,http://worldpopulationreview.com/us-cities/virden-il-population,2018,210.859272,http://worldpopulationreview.com/us-cities/virden-il-population,,,,,"https://www.google.com/maps/@39.50588,-89.77113,20000m/data=!3m1!1e3"
613,us,Northern America,Waukegan,IL,42.36363,-87.84479,86792,http://worldpopulationreview.com/us-cities/waukegan-il-population,2018,5458.088504,http://worldpopulationreview.com/us-cities/waukegan-il-population,,,,,"https://www.google.com/maps/@42.36363,-87.84479,20000m/data=!3m1!1e3"
614,us,Northern America,Wheaton,IL,41.86614,-88.10701,53150,http://worldpopulationreview.com/us-cities/wheaton-il-population,2018,6763.7627,http://worldpopulationreview.com/us-cities/wheaton-il-population,,,,,"https://www.google.com/maps/@41.86614,-88.10701,20000m/data=!3m1!1e3"
615,us,Northern America,Wilmette,IL,42.07225,-87.72284,27265,http://worldpopulationreview.com/us-cities/wilmette-il-population,2018,6053.32077,http://worldpopulationreview.com/us-cities/wilmette-il-population,,,,,"https://www.google.com/maps/@42.07225,-87.72284,20000m/data=!3m1!1e3"
616,us,Northern America,Winnetka,IL,42.10808,-87.7359,12385,http://worldpopulationreview.com/us-cities/winnetka-il-population,2018,4102.295935,http://worldpopulationreview.com/us-cities/winnetka-il-population,,,,,"https://www.google.com/maps/@42.10808,-87.7359,20000m/data=!3m1!1e3"
617,us,Northern America,Wood River,IL,38.86116,-90.09761,10163,http://worldpopulationreview.com/us-cities/wood-river-il-population,2018,550.895578,http://worldpopulationreview.com/us-cities/wood-river-il-population,,,,,"https://www.google.com/maps/@38.86116,-90.09761,20000m/data=!3m1!1e3"
618,us,Northern America,Zion,IL,42.44613,-87.83285,23705,http://worldpopulationreview.com/us-cities/zion-il-population,2018,1334.35445,http://worldpopulationreview.com/us-cities/zion-il-population,,,,,"https://www.google.com/maps/@42.44613,-87.83285,20000m/data=!3m1!1e3"
619,us,Northern America,Anderson,IN,37.93376,-87.30285,55037,http://worldpopulationreview.com/us-cities/anderson-in-population,2018,2529.775705,http://worldpopulationreview.com/us-cities/anderson-in-population,,,,,"https://www.google.com/maps/@37.93376,-87.30285,20000m/data=!3m1!1e3"
620,us,Northern America,Bedford,IN,38.86116,-86.48721,13284,http://worldpopulationreview.com/us-cities/bedford-in-population,2018,707.891076,http://worldpopulationreview.com/us-cities/bedford-in-population,,,,,"https://www.google.com/maps/@38.86116,-86.48721,20000m/data=!3m1!1e3"
621,us,Northern America,Bloomington,IN,39.16533,-86.52639,84981,http://worldpopulationreview.com/us-cities/bloomington-in-population,2018,4683.557853,http://worldpopulationreview.com/us-cities/bloomington-in-population,,,,,"https://www.google.com/maps/@39.16533,-86.52639,20000m/data=!3m1!1e3"
622,us,Northern America,Columbus,IN,39.20144,-85.92138,47543,http://worldpopulationreview.com/us-cities/columbus-in-population,2018,3629.575249,http://worldpopulationreview.com/us-cities/columbus-in-population,,,,,"https://www.google.com/maps/@39.20144,-85.92138,20000m/data=!3m1!1e3"
623,us,Northern America,Connersville,IN,39.64116,-85.14107,12768,http://worldpopulationreview.com/us-cities/connersville-in-population,2018,599.470368,http://worldpopulationreview.com/us-cities/connersville-in-population,,,,,"https://www.google.com/maps/@39.64116,-85.14107,20000m/data=!3m1!1e3"
624,us,Northern America,Corydon,IN,38.21201,-86.12192,3164,http://worldpopulationreview.com/us-cities/corydon-in-population,2018,176.393,http://worldpopulationreview.com/us-cities/corydon-in-population,,,,,"https://www.google.com/maps/@38.21201,-86.12192,20000m/data=!3m1!1e3"
625,us,Northern America,Crawfordsville,IN,40.04115,-86.87445,16114,http://worldpopulationreview.com/us-cities/crawfordsville-in-population,2018,814.88498,http://worldpopulationreview.com/us-cities/crawfordsville-in-population,,,,,"https://www.google.com/maps/@40.04115,-86.87445,20000m/data=!3m1!1e3"
626,us,Northern America,East Chicago,IN,41.6392,-87.45476,27930,http://worldpopulationreview.com/us-cities/east-chicago-in-population,2018,1127.45031,http://worldpopulationreview.com/us-cities/east-chicago-in-population,,,,,"https://www.google.com/maps/@41.6392,-87.45476,20000m/data=!3m1!1e3"
627,us,Northern America,Elkhart,IN,41.48908,-85.4791,52367,http://worldpopulationreview.com/us-cities/elkhart-in-population,2018,2463.448414,http://worldpopulationreview.com/us-cities/elkhart-in-population,,,,,"https://www.google.com/maps/@41.48908,-85.4791,20000m/data=!3m1!1e3"
628,us,Northern America,Elwood,IN,40.27431,-85.837,8403,http://worldpopulationreview.com/us-cities/elwood-in-population,2018,427.889163,http://worldpopulationreview.com/us-cities/elwood-in-population,,,,,"https://www.google.com/maps/@40.27431,-85.837,20000m/data=!3m1!1e3"
629,us,Northern America,Evansville,IN,37.97476,-87.55585,117963,http://worldpopulationreview.com/us-cities/evansville-in-population,2018,5939.43705,http://worldpopulationreview.com/us-cities/evansville-in-population,,,,,"https://www.google.com/maps/@37.97476,-87.55585,20000m/data=!3m1!1e3"
630,us,Northern America,Fort Wayne,IN,41.1306,-85.12886,267633,http://worldpopulationreview.com/us-cities/fort-wayne-in-population,2018,,http://worldpopulationreview.com/us-cities/fort-wayne-in-population,,,,,"https://www.google.com/maps/@41.1306,-85.12886,20000m/data=!3m1!1e3"
631,us,Northern America,French Lick,IN,38.54894,-86.61999,1771,http://worldpopulationreview.com/us-cities/french-lick-in-population,2018,86.311456,http://worldpopulationreview.com/us-cities/french-lick-in-population,,,,,"https://www.google.com/maps/@38.54894,-86.61999,20000m/data=!3m1!1e3"
632,us,Northern America,Gary,IN,41.59337,-87.34643,75282,http://worldpopulationreview.com/us-cities/gary-in-population,2018,3080.313594,http://worldpopulationreview.com/us-cities/gary-in-population,,,,,"https://www.google.com/maps/@41.59337,-87.34643,20000m/data=!3m1!1e3"
633,us,Northern America,Geneva,IN,39.07797,-85.72494,1352,http://worldpopulationreview.com/us-cities/geneva-in-population,2018,70.440552,http://worldpopulationreview.com/us-cities/geneva-in-population,,,,,"https://www.google.com/maps/@39.07797,-85.72494,20000m/data=!3m1!1e3"
634,us,Northern America,Goshen,IN,41.58227,-85.83444,33566,http://worldpopulationreview.com/us-cities/goshen-in-population,2018,1858.71725,http://worldpopulationreview.com/us-cities/goshen-in-population,,,,,"https://www.google.com/maps/@41.58227,-85.83444,20000m/data=!3m1!1e3"
635,us,Northern America,Greenfield,IN,38.4438,-86.51277,22564,http://worldpopulationreview.com/us-cities/greenfield-in-population,2018,1368.822496,http://worldpopulationreview.com/us-cities/greenfield-in-population,,,,,"https://www.google.com/maps/@38.4438,-86.51277,20000m/data=!3m1!1e3"
636,us,Northern America,Hammond,IN,37.98067,-86.95882,75795,http://worldpopulationreview.com/us-cities/hammond-in-population,2018,4077.46782,http://worldpopulationreview.com/us-cities/hammond-in-population,,,,,"https://www.google.com/maps/@37.98067,-86.95882,20000m/data=!3m1!1e3"
637,us,Northern America,Hobart,IN,41.53226,-87.25504,28040,http://worldpopulationreview.com/us-cities/hobart-in-population,2018,1930.16144,http://worldpopulationreview.com/us-cities/hobart-in-population,,,,,"https://www.google.com/maps/@41.53226,-87.25504,20000m/data=!3m1!1e3"
638,us,Northern America,Huntington,IN,40.8831,-85.49748,17019,http://worldpopulationreview.com/us-cities/huntington-in-population,2018,874.26603,http://worldpopulationreview.com/us-cities/huntington-in-population,,,,,"https://www.google.com/maps/@40.8831,-85.49748,20000m/data=!3m1!1e3"
639,us,Northern America,Indianapolis,IN,,,,http://worldpopulationreview.com/us-cities/indianapolis-in-population,,,http://worldpopulationreview.com/us-cities/indianapolis-in-population,,,,,"https://www.google.com/maps/@,,20000m/data=!3m1!1e3"
640,us,Northern America,Jeffersonville,IN,38.27757,-85.73718,47432,http://worldpopulationreview.com/us-cities/jeffersonville-in-population,2018,3090.716552,http://worldpopulationreview.com/us-cities/jeffersonville-in-population,,,,,"https://www.google.com/maps/@38.27757,-85.73718,20000m/data=!3m1!1e3"
641,us,Northern America,Kokomo,IN,40.48643,-86.1336,57869,http://worldpopulationreview.com/us-cities/kokomo-in-population,2018,3191.301743,http://worldpopulationreview.com/us-cities/kokomo-in-population,,,,,"https://www.google.com/maps/@40.48643,-86.1336,20000m/data=!3m1!1e3"
642,us,Northern America,Lafayette,IN,40.4167,-86.87529,72168,http://worldpopulationreview.com/us-cities/lafayette-in-population,2018,3931.207464,http://worldpopulationreview.com/us-cities/lafayette-in-population,,,,,"https://www.google.com/maps/@40.4167,-86.87529,20000m/data=!3m1!1e3"
643,us,Northern America,Madison,IN,38.50744,-86.26338,11879,http://worldpopulationreview.com/us-cities/madison-in-population,2018,672.042546,http://worldpopulationreview.com/us-cities/madison-in-population,,,,,"https://www.google.com/maps/@38.50744,-86.26338,20000m/data=!3m1!1e3"
644,us,Northern America,Marion,IN,39.60015,-85.73938,28047,http://worldpopulationreview.com/us-cities/marion-in-population,2018,1206.834363,http://worldpopulationreview.com/us-cities/marion-in-population,,,,,"https://www.google.com/maps/@39.60015,-85.73938,20000m/data=!3m1!1e3"
645,us,Northern America,Michigan City,IN,41.70754,-86.89503,31118,http://worldpopulationreview.com/us-cities/michigan-city-in-population,2018,1562.528134,http://worldpopulationreview.com/us-cities/michigan-city-in-population,,,,,"https://www.google.com/maps/@41.70754,-86.89503,20000m/data=!3m1!1e3"
646,us,Northern America,Mishawaka,IN,41.66199,-86.15862,49931,http://worldpopulationreview.com/us-cities/mishawaka-in-population,2018,2512.128472,http://worldpopulationreview.com/us-cities/mishawaka-in-population,,,,,"https://www.google.com/maps/@41.66199,-86.15862,20000m/data=!3m1!1e3"
647,us,Northern America,Muncie,IN,40.19338,-85.38636,68529,http://worldpopulationreview.com/us-cities/muncie-in-population,2018,3064.000119,http://worldpopulationreview.com/us-cities/muncie-in-population,,,,,"https://www.google.com/maps/@40.19338,-85.38636,20000m/data=!3m1!1e3"
648,us,Northern America,Nappanee,IN,41.44515,-85.99422,6831,http://worldpopulationreview.com/us-cities/nappanee-in-population,2018,403.992171,http://worldpopulationreview.com/us-cities/nappanee-in-population,,,,,"https://www.google.com/maps/@41.44515,-85.99422,20000m/data=!3m1!1e3"
649,us,Northern America,Nashville Tennessee,IN,,,,http://worldpopulationreview.com/us-cities/nashville-tennessee-in-population,,,http://worldpopulationreview.com/us-cities/nashville-tennessee-in-population,,,,,"https://www.google.com/maps/@,,20000m/data=!3m1!1e3"
650,us,Northern America,New Albany,IN,38.28562,-85.82413,36604,http://worldpopulationreview.com/us-cities/new-albany-in-population,2018,2055.204788,http://worldpopulationreview.com/us-cities/new-albany-in-population,,,,,"https://www.google.com/maps/@38.28562,-85.82413,20000m/data=!3m1!1e3"
651,us,Northern America,New Castle,IN,39.92894,-85.37025,17268,http://worldpopulationreview.com/us-cities/new-castle-in-population,2018,806.4156,http://worldpopulationreview.com/us-cities/new-castle-in-population,,,,,"https://www.google.com/maps/@39.92894,-85.37025,20000m/data=!3m1!1e3"
